日期,时点,甘肃_实时市场出清总电量（MWh）
2026-01-28,05:45,9141.71
2026-01-28,06:00,9301.61
2026-01-28,06:15,8916.93
2026-01-28,06:30,9004.03
2026-01-28,06:45,9016.35
2026-01-28,07:00,9305.11
2026-01-28,07:15,8758.27
2026-01-28,07:30,9144.33
2026-01-28,07:45,9372.63
2026-01-28,08:00,9273.07
2026-01-28,08:15,9230.18
2026-01-28,08:30,9305.66
2026-01-28,08:45,9330.83
2026-01-28,09:00,9413.34
2026-01-28,09:15,9453.25
2026-01-28,09:30,9510.62
2026-01-28,09:45,9413.86
2026-01-28,10:00,9350.46
2026-01-28,10:15,8964.59
2026-01-28,10:30,9120.26
2026-01-28,10:45,9179.66
2026-01-28,11:00,9159.88
2026-01-28,11:15,9002.96
2026-01-28,11:30,9285.73
2026-01-28,11:45,9267.48
2026-01-28,12:00,9254.01
2026-01-28,12:15,9137.58
2026-01-28,12:30,9155.29
2026-01-28,12:45,9031.77
2026-01-28,13:00,9077.89
2026-01-28,13:15,9004.68
2026-01-28,13:30,8521.76
2026-01-28,13:45,8445.54
2026-01-28,14:00,8428.78
2026-01-28,14:15,8529.13
2026-01-28,14:30,8538.86
2026-01-28,14:45,8558.11
2026-01-28,15:00,8679.30
2026-01-28,15:15,8924.65
2026-01-28,15:30,8803.76
2026-01-28,15:45,8709.96
2026-01-28,16:00,9149.12
2026-01-28,16:15,9085.21
2026-01-28,16:30,9342.34
2026-01-28,16:45,9442.51
2026-01-28,17:00,9624.21
2026-01-28,17:15,9398.52
2026-01-28,17:30,9673.33
2026-01-28,17:45,9405.78
2026-01-28,18:00,9058.98
2026-01-28,18:15,9038.92
2026-01-28,18:30,9296.74
2026-01-28,18:45,9314.50
2026-01-28,19:00,9662.77
2026-01-28,19:15,9530.54
2026-01-28,19:30,9824.92
2026-01-28,19:45,9714.63
2026-01-28,20:00,9612.10
2026-01-28,20:15,9267.14
2026-01-28,20:30,9179.85
2026-01-28,20:45,9279.98
2026-01-28,21:00,9170.47
2026-01-28,21:15,8884.52
2026-01-28,21:30,8764.55
2026-01-28,21:45,8652.68
2026-01-28,22:00,8610.62
2026-01-28,22:15,8993.50
2026-01-28,22:30,8876.66
2026-01-28,22:45,8718.81
2026-01-28,23:00,8815.46
2026-01-28,23:15,8814.92
2026-01-28,23:30,8639.81
2026-01-28,23:45,8721.59
2026-01-28,24:00,8699.16
2026-01-29,00:15,8308.84
2026-01-29,00:30,8308.74
2026-01-29,00:45,8241.26
2026-01-29,01:00,8222.43
2026-01-29,01:15,8226.10
2026-01-29,01:30,8143.64
2026-01-29,01:45,8219.65
2026-01-29,02:00,8207.36
2026-01-29,02:15,8182.83
2026-01-29,02:30,8065.85
2026-01-29,02:45,8056.35
2026-01-29,03:00,7960.94
2026-01-29,03:15,8089.98
2026-01-29,03:30,8108.85
2026-01-29,03:45,8099.01
2026-01-29,04:00,8092.01
2026-01-29,04:15,8097.83
2026-01-29,04:30,8082.73
2026-01-29,04:45,8056.03
2026-01-29,05:00,8035.59
2026-01-29,05:15,8039.79
2026-01-29,05:30,8150
2026-01-29,05:45,8232.45
2026-01-29,06:00,8346.12
2026-01-29,06:15,8465.22
2026-01-29,06:30,8494.35
2026-01-29,06:45,8505.40
2026-01-29,07:00,8503.68
2026-01-29,07:15,8047.80
2026-01-29,07:30,8127.60
2026-01-29,07:45,8091.12
2026-01-29,08:00,8096.93
2026-01-29,08:15,8294.97
2026-01-29,08:30,8414.54
2026-01-29,08:45,8500.79
2026-01-29,09:00,8521.65
2026-01-29,09:15,8596.04
2026-01-29,09:30,8702.67
2026-01-29,09:45,8655.46
2026-01-29,10:00,8888.50
2026-01-29,10:15,8902.46
2026-01-29,10:30,9124.89
2026-01-29,10:45,9152.47
2026-01-29,11:00,9215.88
2026-01-29,11:15,9218.58
2026-01-29,11:30,9242.70
2026-01-29,11:45,9444.14
2026-01-29,12:00,9048.76
2026-01-29,12:15,8965.15
2026-01-29,12:30,9011.42
2026-01-29,12:45,9316.84
2026-01-29,13:00,9350.94
2026-01-29,13:15,9479.89
2026-01-29,13:30,9506.31
2026-01-29,13:45,9447.37
2026-01-29,14:00,9344.14
2026-01-29,14:15,9277.72
2026-01-29,14:30,9229.21
2026-01-29,14:45,9248.43
2026-01-29,15:00,9362.42
2026-01-29,15:15,9203.02
2026-01-29,15:30,9100.75
2026-01-29,15:45,8787.54
2026-01-29,16:00,8799.76
2026-01-29,16:15,8963.54
2026-01-29,16:30,9212.64
2026-01-29,16:45,9019
2026-01-29,17:00,9368.20
2026-01-29,17:15,9668.53
2026-01-29,17:30,9144.76
2026-01-29,17:45,9123.82
2026-01-29,18:00,9067.24
2026-01-29,18:15,9184.19
2026-01-29,18:30,9156.58
2026-01-29,18:45,9085.13
2026-01-29,19:00,9108.23
2026-01-29,19:15,9094.37
2026-01-29,19:30,9074.97
2026-01-29,19:45,9022.45
2026-01-29,20:00,8868.35
2026-01-29,20:15,8906.06
2026-01-29,20:30,8858.45
2026-01-29,20:45,8796.12
2026-01-29,21:00,8745.58
2026-01-29,21:15,8692.43
2026-01-29,21:30,8644.78
2026-01-29,21:45,8536.02
2026-01-29,22:00,8492.70
2026-01-29,22:15,8849.91
2026-01-29,22:30,8585.35
2026-01-29,22:45,8673.50
2026-01-29,23:00,8556.96
2026-01-29,23:15,8522.67
2026-01-29,23:30,8497.41
2026-01-29,23:45,8437.68
2026-01-29,24:00,8379.47
2026-01-30,00:15,8383.53
2026-01-30,00:30,8346.12
2026-01-30,00:45,8325.28
2026-01-30,01:00,8331.99
2026-01-30,01:15,8336.16
2026-01-30,01:30,8316.65
2026-01-30,01:45,8305.76
2026-01-30,02:00,8281.22
2026-01-30,02:15,8373.63
2026-01-30,02:30,8295.39
2026-01-30,02:45,8670.05
2026-01-30,03:00,8611.46
2026-01-30,03:15,8665
2026-01-30,03:30,8484.94
2026-01-30,03:45,7938.67
2026-01-30,04:00,7919.26
2026-01-30,04:15,7922.46
2026-01-30,04:30,7921.63
2026-01-30,04:45,8027.02
2026-01-30,05:00,8071.50
2026-01-30,05:15,8126.71
2026-01-30,05:30,8187.97
2026-01-30,05:45,8282.37
2026-01-30,06:00,8309.62
2026-01-30,06:15,8442.01
2026-01-30,06:30,8487.16
2026-01-30,06:45,8517.60
2026-01-30,07:00,8502.01
2026-01-30,07:15,8040.10
2026-01-30,07:30,8094.21
2026-01-30,07:45,8194.11
2026-01-30,08:00,8203.70
2026-01-30,08:15,8294.53
2026-01-30,08:30,8308.30
2026-01-30,08:45,8364.49
2026-01-30,09:00,8440.32
2026-01-30,09:15,8479.30
2026-01-30,09:30,8830.07
2026-01-30,09:45,9007.33
2026-01-30,10:00,9120
2026-01-30,10:15,9150.29
2026-01-30,10:30,9152.62
2026-01-30,10:45,9299.30
2026-01-30,11:00,9273.01
2026-01-30,11:15,9351.42
2026-01-30,11:30,9325.57
2026-01-30,11:45,9101.42
2026-01-30,12:00,8818.28
2026-01-30,12:15,8791.62
2026-01-30,12:30,8886.08
2026-01-30,12:45,8848.25
2026-01-30,13:00,8800.67
2026-01-30,13:15,8675.53
2026-01-30,13:30,8643.96
2026-01-30,13:45,8024.85
2026-01-30,14:00,8091.16
2026-01-30,14:15,8601.68
2026-01-30,14:30,8478.90
2026-01-30,14:45,8400.96
2026-01-30,15:00,8495.72
2026-01-30,15:15,8461.09
2026-01-30,15:30,8667.33
2026-01-30,15:45,8517.12
2026-01-30,16:00,8486.46
2026-01-30,16:15,8818.16
2026-01-30,16:30,9069.93
2026-01-30,16:45,8849.83
2026-01-30,17:00,8709.55
2026-01-30,17:15,8892.91
2026-01-30,17:30,9052.61
2026-01-30,17:45,9120.24
2026-01-30,18:00,9211.61
2026-01-30,18:15,8917.49
2026-01-30,18:30,8864.07
2026-01-30,18:45,8849.75
2026-01-30,19:00,8906.91
2026-01-30,19:15,8946.30
2026-01-30,19:30,8908.51
2026-01-30,19:45,8894.53
2026-01-30,20:00,8888.50
2026-01-30,20:15,8903.37
2026-01-30,20:30,8893.93
2026-01-30,20:45,8900.82
2026-01-30,21:00,8793.40
2026-01-30,21:15,8679.38
2026-01-30,21:30,8665.87
2026-01-30,21:45,8567.05
2026-01-30,22:00,8506.24
2026-01-30,22:15,8655.08
2026-01-30,22:30,8625.95
2026-01-30,22:45,8500.36
2026-01-30,23:00,8378.54
2026-01-30,23:15,8481.55
2026-01-30,23:30,8402.25
2026-01-30,23:45,8318.42
2026-01-30,24:00,8202.43
2026-01-31,00:15,8573.40
2026-01-31,00:30,8477.30
2026-01-31,00:45,8468.27
2026-01-31,01:00,8453.58
2026-01-31,01:15,8496.60
2026-01-31,01:30,8573.38
2026-01-31,01:45,8373.30
2026-01-31,02:00,8588.12
2026-01-31,02:15,8579.84
2026-01-31,02:30,8475.79
2026-01-31,02:45,8479.94
2026-01-31,03:00,8394.43
2026-01-31,03:15,8517.32
2026-01-31,03:30,8511.84
2026-01-31,03:45,8512.93
2026-01-31,04:00,8679.81
2026-01-31,04:15,8479.17
2026-01-31,04:30,8463.41
2026-01-31,04:45,8483.33
2026-01-31,05:00,8445.81
2026-01-31,05:15,8215.67
2026-01-31,05:30,8302.07
2026-01-31,05:45,8382.08
2026-01-31,06:00,8414.93
2026-01-31,06:15,8319.88
2026-01-31,06:30,8337.77
2026-01-31,06:45,8394
2026-01-31,07:00,8352.61
2026-01-31,07:15,7879.19
2026-01-31,07:30,7987.03
2026-01-31,07:45,8051.47
2026-01-31,08:00,8058.60
2026-01-31,08:15,8176.67
2026-01-31,08:30,8159.74
2026-01-31,08:45,8195.16
2026-01-31,09:00,8170.80
2026-01-31,09:15,8272.51
2026-01-31,09:30,8543.57
2026-01-31,09:45,8558.59
2026-01-31,10:00,8668.86
2026-01-31,10:15,8550.61
2026-01-31,10:30,8558.21
2026-01-31,10:45,8611.21
2026-01-31,11:00,8586.94
2026-01-31,11:15,8806.90
2026-01-31,11:30,8770.81
2026-01-31,11:45,8684.38
2026-01-31,12:00,8613.11
2026-01-31,12:15,8371.65
2026-01-31,12:30,8363.38
2026-01-31,12:45,8311.60
2026-01-31,13:00,8308.05
2026-01-31,13:15,8267.19
2026-01-31,13:30,8359.78
2026-01-31,13:45,8494.40
2026-01-31,14:00,8344.13
2026-01-31,14:15,8122.30
2026-01-31,14:30,8221.27
2026-01-31,14:45,8416.34
2026-01-31,15:00,8361.96
2026-01-31,15:15,8387
2026-01-31,15:30,8470.18
2026-01-31,15:45,8549.83
2026-01-31,16:00,8500.75
2026-01-31,16:15,8354.37
2026-01-31,16:30,8559.21
2026-01-31,16:45,8618.50
2026-01-31,17:00,8688.05
2026-01-31,17:15,8819.45
2026-01-31,17:30,8857.71
2026-01-31,17:45,8809
2026-01-31,18:00,8739.56
2026-01-31,18:15,8659.50
2026-01-31,18:30,8494.89
2026-01-31,18:45,8456.22
2026-01-31,19:00,8551.71
2026-01-31,19:15,8624.99
2026-01-31,19:30,8589.35
2026-01-31,19:45,8601.15
2026-01-31,20:00,8592.55
2026-01-31,20:15,8488.96
2026-01-31,20:30,8495.14
2026-01-31,20:45,8515.32
2026-01-31,21:00,8527.49
2026-01-31,21:15,8574.15
2026-01-31,21:30,8559.17
2026-01-31,21:45,8485.60
2026-01-31,22:00,8457.55
2026-01-31,22:15,8258.41
2026-01-31,22:30,8309.74
2026-01-31,22:45,8271.45
2026-01-31,23:00,8330.92
2026-01-31,23:15,8071.77
2026-01-31,23:30,8095.19
2026-01-31,23:45,7957.81
2026-01-31,24:00,7804.40
2026-02-01,00:15,7510.81
2026-02-01,00:30,7506.31
2026-02-01,00:45,7633.18
2026-02-01,01:00,7632.98
2026-02-01,01:15,7601.50
2026-02-01,01:30,7642.80
2026-02-01,01:45,7679.57
2026-02-01,02:00,7679.31
2026-02-01,02:15,7630.93
2026-02-01,02:30,7643.18
2026-02-01,02:45,7592.58
2026-02-01,03:00,7545.60
2026-02-01,03:15,7518.89
2026-02-01,03:30,7540.19
2026-02-01,03:45,7536.90
2026-02-01,04:00,7509.01
2026-02-01,04:15,7515.64
2026-02-01,04:30,7484.40
2026-02-01,04:45,7471.51
2026-02-01,05:00,7502.51
2026-02-01,05:15,7512.42
2026-02-01,05:30,7575.25
2026-02-01,05:45,7626.41
2026-02-01,06:00,7635.79
2026-02-01,06:15,7673.19
2026-02-01,06:30,7747.33
2026-02-01,06:45,7812.33
2026-02-01,07:00,8005.63
2026-02-01,07:15,7682.54
2026-02-01,07:30,7848.97
2026-02-01,07:45,7672.33
2026-02-01,08:00,7657.53
2026-02-01,08:15,7688.63
2026-02-01,08:30,7863.96
2026-02-01,08:45,7944.11
2026-02-01,09:00,8085.68
2026-02-01,09:15,7855
2026-02-01,09:30,7967.87
2026-02-01,09:45,8059.84
2026-02-01,10:00,8340.25
2026-02-01,10:15,8427.32
2026-02-01,10:30,8255.60
2026-02-01,10:45,8295.79
2026-02-01,11:00,8182.02
2026-02-01,11:15,8280.10
2026-02-01,11:30,8218.61
2026-02-01,11:45,8164.82
2026-02-01,12:00,8191.58
2026-02-01,12:15,8087.35
2026-02-01,12:30,8058.87
2026-02-01,12:45,8040.26
2026-02-01,13:00,8048.79
2026-02-01,13:15,7986.79
2026-02-01,13:30,8010.89
2026-02-01,13:45,7972.81
2026-02-01,14:00,7938.17
2026-02-01,14:15,7974.58
2026-02-01,14:30,8021.46
2026-02-01,14:45,8034.40
2026-02-01,15:00,8031.05
2026-02-01,15:15,8156.63
2026-02-01,15:30,8182.41
2026-02-01,15:45,8122.48
2026-02-01,16:00,8085.37
2026-02-01,16:15,8075.66
2026-02-01,16:30,8287.64
2026-02-01,16:45,8356.07
2026-02-01,17:00,8900.46
2026-02-01,17:15,8886.52
2026-02-01,17:30,8788.81
2026-02-01,17:45,8546.96
2026-02-01,18:00,8457.33
2026-02-01,18:15,8346.96
2026-02-01,18:30,8361.18
2026-02-01,18:45,8407.65
2026-02-01,19:00,8125.26
2026-02-01,19:15,8439.22
2026-02-01,19:30,8385.25
2026-02-01,19:45,8356.41
2026-02-01,20:00,8730.26
2026-02-01,20:15,8706.06
2026-02-01,20:30,8692.94
2026-02-01,20:45,8650.17
2026-02-01,21:00,8626.04
2026-02-01,21:15,8517.89
2026-02-01,21:30,8441.25
2026-02-01,21:45,8752.20
2026-02-01,22:00,8654.82
2026-02-01,22:15,8532.10
2026-02-01,22:30,8446.24
2026-02-01,22:45,8387.43
2026-02-01,23:00,8214.45
2026-02-01,23:15,8189.11
2026-02-01,23:30,8255.36
2026-02-01,23:45,8309.14
2026-02-01,24:00,8289.67
2026-02-02,00:15,7927.21
2026-02-02,00:30,8066.94
2026-02-02,00:45,8112.24
2026-02-02,01:00,8113.81
2026-02-02,01:15,8115.84
2026-02-02,01:30,8276.93
2026-02-02,01:45,8180.38
2026-02-02,02:00,8196.03
2026-02-02,02:15,8177.31
2026-02-02,02:30,8169.73
2026-02-02,02:45,8156.83
2026-02-02,03:00,8110.19
2026-02-02,03:15,8090.72
2026-02-02,03:30,8105.40
2026-02-02,03:45,8071.77
2026-02-02,04:00,8237.20
2026-02-02,04:15,7891.56
2026-02-02,04:30,7804.48
2026-02-02,04:45,7801.60
2026-02-02,05:00,7792.95
2026-02-02,05:15,7733.04
2026-02-02,05:30,7850.79
2026-02-02,05:45,7901.88
2026-02-02,06:00,7891.12
2026-02-02,06:15,7936.19
2026-02-02,06:30,7976.65
2026-02-02,06:45,8051.71
2026-02-02,07:00,8100.04
2026-02-02,07:15,7590.66
2026-02-02,07:30,7610.21
2026-02-02,07:45,7615.89
2026-02-02,08:00,7652.35
2026-02-02,08:15,7753.10
2026-02-02,08:30,7885.06
2026-02-02,08:45,7955.71
2026-02-02,09:00,8249.79
2026-02-02,09:15,8304.77
2026-02-02,09:30,8255.95
2026-02-02,09:45,8253.06
2026-02-02,10:00,8284.82
2026-02-02,10:15,8286.51
2026-02-02,10:30,8293.51
2026-02-02,10:45,8371.50
2026-02-02,11:00,8302.10
2026-02-02,11:15,8269.79
2026-02-02,11:30,8491.96
2026-02-02,11:45,8400.74
2026-02-02,12:00,8334.01
2026-02-02,12:15,8212.77
2026-02-02,12:30,8175.07
2026-02-02,12:45,8180.16
2026-02-02,13:00,8181.05
2026-02-02,13:15,7931.40
2026-02-02,13:30,8023.42
2026-02-02,13:45,7967.33
2026-02-02,14:00,7965.18
2026-02-02,14:15,8027
2026-02-02,14:30,8101.77
2026-02-02,14:45,8128.77
2026-02-02,15:00,8088.25
2026-02-02,15:15,8018.19
2026-02-02,15:30,8083.62
2026-02-02,15:45,8072.13
2026-02-02,16:00,7909.01
2026-02-02,16:15,8209.18
2026-02-02,16:30,8208.46
2026-02-02,16:45,8276.83
2026-02-02,17:00,8302.13
2026-02-02,17:15,8385.75
2026-02-02,17:30,8340.96
2026-02-02,17:45,8441.55
2026-02-02,18:00,8337.21
2026-02-02,18:15,8284.73
2026-02-02,18:30,8353.92
2026-02-02,18:45,8271.27
2026-02-02,19:00,8423.45
2026-02-02,19:15,8470
2026-02-02,19:30,8433.42
2026-02-02,19:45,8444.25
2026-02-02,20:00,8347.16
2026-02-02,20:15,8302.75
2026-02-02,20:30,8290.21
2026-02-02,20:45,8277.26
2026-02-02,21:00,8259.25
2026-02-02,21:15,8205.05
2026-02-02,21:30,8148.88
2026-02-02,21:45,7974.42
2026-02-02,22:00,7852.96
2026-02-02,22:15,8110.96
2026-02-02,22:30,8087.18
2026-02-02,22:45,7999.02
2026-02-02,23:00,7865.98
2026-02-02,23:15,7756.84
2026-02-02,23:30,7721.44
2026-02-02,23:45,7697.88
2026-02-02,24:00,7671.06
2026-02-03,00:15,7781.20
2026-02-03,00:30,7746.42
2026-02-03,00:45,7658.67
2026-02-03,01:00,7643.57
2026-02-03,01:15,7616.14
2026-02-03,01:30,7601.29
2026-02-03,01:45,7555.86
2026-02-03,02:00,7543.77
2026-02-03,02:15,7532.20
2026-02-03,02:30,7516.04
2026-02-03,02:45,7542.79
2026-02-03,03:00,7506.93
2026-02-03,03:15,7483.35
2026-02-03,03:30,7488.89
2026-02-03,03:45,7465.46
2026-02-03,04:00,7573.22
2026-02-03,04:15,7503.18
2026-02-03,04:30,7425.35
2026-02-03,04:45,7450.21
2026-02-03,05:00,7468.66
2026-02-03,05:15,7509.18
2026-02-03,05:30,7630.64
2026-02-03,05:45,7666.39
2026-02-03,06:00,7721.06
2026-02-03,06:15,7714.83
2026-02-03,06:30,7757.77
2026-02-03,06:45,7795
2026-02-03,07:00,7870.73
2026-02-03,07:15,7514.95
2026-02-03,07:30,7594.04
2026-02-03,07:45,7634.33
2026-02-03,08:00,7506.89
2026-02-03,08:15,7660.54
2026-02-03,08:30,7804.93
2026-02-03,08:45,7880.16
2026-02-03,09:00,7937.78
2026-02-03,09:15,7999.86
2026-02-03,09:30,7896.75
2026-02-03,09:45,7989
2026-02-03,10:00,8006.74
2026-02-03,10:15,8063.12
2026-02-03,10:30,8200.11
2026-02-03,10:45,8225.09
2026-02-03,11:00,8175.56
2026-02-03,11:15,8214.05
2026-02-03,11:30,8165.70
2026-02-03,11:45,8100.75
2026-02-03,12:00,8033.54
2026-02-03,12:15,8129.06
2026-02-03,12:30,8161.47
2026-02-03,12:45,8044.87
2026-02-03,13:00,7896.53
2026-02-03,13:15,7866.62
2026-02-03,13:30,7874.24
2026-02-03,13:45,7888.43
2026-02-03,14:00,7951.23
2026-02-03,14:15,7900.66
2026-02-03,14:30,8013.94
2026-02-03,14:45,8033.96
2026-02-03,15:00,8168.92
2026-02-03,15:15,8152.37
2026-02-03,15:30,8197.78
2026-02-03,15:45,8213.68
2026-02-03,16:00,8088.90
2026-02-03,16:15,8336.83
2026-02-03,16:30,8166.90
2026-02-03,16:45,8336.87
2026-02-03,17:00,8330.61
2026-02-03,17:15,8474.54
2026-02-03,17:30,8552.13
2026-02-03,17:45,8266.64
2026-02-03,18:00,8219.54
2026-02-03,18:15,8414.52
2026-02-03,18:30,8393.25
2026-02-03,18:45,8471.50
2026-02-03,19:00,8491.46
2026-02-03,19:15,8381.99
2026-02-03,19:30,8388.87
2026-02-03,19:45,8370.16
2026-02-03,20:00,8344.70
2026-02-03,20:15,8382.42
2026-02-03,20:30,8440.36
2026-02-03,20:45,8428.37
2026-02-03,21:00,8407.66
2026-02-03,21:15,8303.08
2026-02-03,21:30,8200.61
2026-02-03,21:45,8072.66
2026-02-03,22:00,8023.81
2026-02-03,22:15,8235.54
2026-02-03,22:30,8168.99
2026-02-03,22:45,8029.91
2026-02-03,23:00,7850.52
2026-02-03,23:15,7777.95
2026-02-03,23:30,7744.92
2026-02-03,23:45,7757.53
2026-02-03,24:00,7741.04
2026-02-04,00:15,7978.53
2026-02-04,00:30,8013.90
2026-02-04,00:45,7938.63
2026-02-04,01:00,7925.96
2026-02-04,01:15,7915.04
2026-02-04,01:30,7835.73
2026-02-04,01:45,7763.71
2026-02-04,02:00,7695.83
2026-02-04,02:15,7680.16
2026-02-04,02:30,7667.52
2026-02-04,02:45,7628.10
2026-02-04,03:00,7614.32
2026-02-04,03:15,7558.15
2026-02-04,03:30,7547.15
2026-02-04,03:45,7543.08
2026-02-04,04:00,7520.19
2026-02-04,04:15,7520.30
2026-02-04,04:30,7521.25
2026-02-04,04:45,7552.04
2026-02-04,05:00,7557.08
2026-02-04,05:15,7541.86
2026-02-04,05:30,7675.02
2026-02-04,05:45,7746.98
2026-02-04,06:00,7792.77
2026-02-04,06:15,7774.18
2026-02-04,06:30,7817.66
2026-02-04,06:45,7869.28
2026-02-04,07:00,7907.54
2026-02-04,07:15,7779.37
2026-02-04,07:30,7844.73
2026-02-04,07:45,7869.95
2026-02-04,08:00,7916.02
2026-02-04,08:15,7841.51
2026-02-04,08:30,7949
2026-02-04,08:45,8035.02
2026-02-04,09:00,8113.05
2026-02-04,09:15,8215.09
2026-02-04,09:30,8219.46
2026-02-04,09:45,8203.71
2026-02-04,10:00,8020.10
2026-02-04,10:15,8090.83
2026-02-04,10:30,8190.39
2026-02-04,10:45,8277.72
2026-02-04,11:00,8159.90
2026-02-04,11:15,8216.25
2026-02-04,11:30,8135.27
2026-02-04,11:45,8028.69
2026-02-04,12:00,7978.21
2026-02-04,12:15,7853.94
2026-02-04,12:30,8038.56
2026-02-04,12:45,7952.38
2026-02-04,13:00,7978.83
2026-02-04,13:15,7892.51
2026-02-04,13:30,7940.78
2026-02-04,13:45,7987.29
2026-02-04,14:00,8112.63
2026-02-04,14:15,8056.32
2026-02-04,14:30,8058.04
2026-02-04,14:45,8107.53
2026-02-04,15:00,8193.12
2026-02-04,15:15,8198.07
2026-02-04,15:30,8175.35
2026-02-04,15:45,8431.47
2026-02-04,16:00,8263.51
2026-02-04,16:15,8444.17
2026-02-04,16:30,8655.28
2026-02-04,16:45,8354.21
2026-02-04,17:00,8334.71
2026-02-04,17:15,8622.07
2026-02-04,17:30,8770.75
2026-02-04,17:45,8787.81
2026-02-04,18:00,8762.84
2026-02-04,18:15,8746.62
2026-02-04,18:30,8731.48
2026-02-04,18:45,8880.30
2026-02-04,19:00,8845.03
2026-02-04,19:15,8615.20
2026-02-04,19:30,8370.03
2026-02-04,19:45,8415.92
2026-02-04,20:00,8516.10
2026-02-04,20:15,8522.49
2026-02-04,20:30,8658.17
2026-02-04,20:45,8723.21
2026-02-04,21:00,8804.11
2026-02-04,21:15,8595.11
2026-02-04,21:30,8499.60
2026-02-04,21:45,8397.66
2026-02-04,22:00,8338.62
2026-02-04,22:15,8174.23
2026-02-04,22:30,8093.46
2026-02-04,22:45,7962.26
2026-02-04,23:00,8025.20
2026-02-04,23:15,7720.42
2026-02-04,23:30,7725.07
2026-02-04,23:45,7639.79
2026-02-04,24:00,7638.06
2026-02-05,00:15,7530.19
2026-02-05,00:30,7475.77
2026-02-05,00:45,7460.32
2026-02-05,01:00,7492.83
2026-02-05,01:15,7461.68
2026-02-05,01:30,7395.50
2026-02-05,01:45,7422.70
2026-02-05,02:00,7375.96
2026-02-05,02:15,7335.32
2026-02-05,02:30,7225.72
2026-02-05,02:45,7206.51
2026-02-05,03:00,7212.49
2026-02-05,03:15,7186.35
2026-02-05,03:30,7294.79
2026-02-05,03:45,7278.91
2026-02-05,04:00,7320.89
2026-02-05,04:15,7305.18
2026-02-05,04:30,7321.20
2026-02-05,04:45,7311.56
2026-02-05,05:00,7302.20
2026-02-05,05:15,7336
2026-02-05,05:30,7329.35
2026-02-05,05:45,7326.23
2026-02-05,06:00,7305.29
2026-02-05,06:15,7330
2026-02-05,06:30,7376.60
2026-02-05,06:45,7399.44
2026-02-05,07:00,7468.83
2026-02-05,07:15,7057.40
2026-02-05,07:30,7150.04
2026-02-05,07:45,7178.31
2026-02-05,08:00,7307.94
2026-02-05,08:15,7393.72
2026-02-05,08:30,7487.79
2026-02-05,08:45,7522.97
2026-02-05,09:00,7679.81
2026-02-05,09:15,7660.89
2026-02-05,09:30,7734.93
2026-02-05,09:45,7791.23
2026-02-05,10:00,7847.94
2026-02-05,10:15,7905.81
2026-02-05,10:30,8295
2026-02-05,10:45,8654.32
2026-02-05,11:00,8463.79
2026-02-05,11:15,8422.77
2026-02-05,11:30,8353.22
2026-02-05,11:45,8338.62
2026-02-05,12:00,8365.80
2026-02-05,12:15,7930.13
2026-02-05,12:30,7984.84
2026-02-05,12:45,8040.06
2026-02-05,13:00,8041.25
2026-02-05,13:15,8068.73
2026-02-05,13:30,8089.55
2026-02-05,13:45,8021.75
2026-02-05,14:00,8106.01
2026-02-05,14:15,7797.20
2026-02-05,14:30,7893.54
2026-02-05,14:45,7963.55
2026-02-05,15:00,8020.01
2026-02-05,15:15,8306.46
2026-02-05,15:30,8316.95
2026-02-05,15:45,8281.30
2026-02-05,16:00,8290.99
2026-02-05,16:15,8330.75
2026-02-05,16:30,8500.87
2026-02-05,16:45,8532.26
2026-02-05,17:00,8566.43
2026-02-05,17:15,8170.88
2026-02-05,17:30,8288.96
2026-02-05,17:45,8407.63
2026-02-05,18:00,8493.22
2026-02-05,18:15,9001.96
2026-02-05,18:30,8552.07
2026-02-05,18:45,8680.29
2026-02-05,19:00,8667.83
2026-02-05,19:15,8486.55
2026-02-05,19:30,8372.38
2026-02-05,19:45,8315.15
2026-02-05,20:00,8305.49
2026-02-05,20:15,8278.25
2026-02-05,20:30,8357.78
2026-02-05,20:45,8451.16
2026-02-05,21:00,8405.07
2026-02-05,21:15,8146.08
2026-02-05,21:30,8062.29
2026-02-05,21:45,7947.89
2026-02-05,22:00,7899.58
2026-02-05,22:15,8096.42
2026-02-05,22:30,8021.84
2026-02-05,22:45,8005.19
2026-02-05,23:00,7891.77
2026-02-05,23:15,7864.03
2026-02-05,23:30,7791.94
2026-02-05,23:45,7834.40
2026-02-05,24:00,7723.80
2026-02-06,00:15,7763.35
2026-02-06,00:30,7702.44
2026-02-06,00:45,7622.68
2026-02-06,01:00,7600.93
2026-02-06,01:15,7609.26
2026-02-06,01:30,7589.50
2026-02-06,01:45,7548.61
2026-02-06,02:00,7573.88
2026-02-06,02:15,7506.66
2026-02-06,02:30,7426.92
2026-02-06,02:45,7459.71
2026-02-06,03:00,7436.53
2026-02-06,03:15,7457.99
2026-02-06,03:30,7450.50
2026-02-06,03:45,7529.16
2026-02-06,04:00,7520.12
2026-02-06,04:15,7517.73
2026-02-06,04:30,7544.25
2026-02-06,04:45,7558.94
2026-02-06,05:00,7555.52
2026-02-06,05:15,7537.54
2026-02-06,05:30,7667.12
2026-02-06,05:45,7859.48
2026-02-06,06:00,7992.99
2026-02-06,06:15,8149.05
2026-02-06,06:30,8184.15
2026-02-06,06:45,8212.92
2026-02-06,07:00,8260.83
2026-02-06,07:15,8080.64
2026-02-06,07:30,8446.86
2026-02-06,07:45,8480.77
2026-02-06,08:00,8747.45
2026-02-06,08:15,8843.78
